term_1,relation_type,term_2,relation_type,term_2,donc,term_1,relation_type,term_2
Chandler,15,ordinateur,15,"salle de rédaction",donc,Chandler,15,"salle de rédaction"
Kat,15,ordinateur,15,"salle de rédaction",donc,Kat,15,"salle de rédaction"
"Nokia Sensor",15,ordinateur,15,"salle de rédaction",donc,"Nokia Sensor",15,"salle de rédaction"
"simulateur électronique",15,ordinateur,15,"salle de rédaction",donc,"simulateur électronique",15,"salle de rédaction"
Numbers,15,ordinateur,15,"salle de rédaction",donc,Numbers,15,"salle de rédaction"
"moteur d'inférence",15,ordinateur,15,"salle de rédaction",donc,"moteur d'inférence",15,"salle de rédaction"
"assistant personnel intelligent",15,ordinateur,15,"salle de rédaction",donc,"assistant personnel intelligent",15,"salle de rédaction"
"Show and Tell",15,ordinateur,15,"salle de rédaction",donc,"Show and Tell",15,"salle de rédaction"
applet,15,ordinateur,15,"salle de rédaction",donc,applet,15,"salle de rédaction"
middleware,15,ordinateur,15,"salle de rédaction",donc,middleware,15,"salle de rédaction"
"logiciel spécifique",15,ordinateur,15,"salle de rédaction",donc,"logiciel spécifique",15,"salle de rédaction"
Orange,15,ordinateur,15,"salle de rédaction",donc,Orange,15,"salle de rédaction"
"logiciel multiplate-forme",15,ordinateur,15,"salle de rédaction",donc,"logiciel multiplate-forme",15,"salle de rédaction"
pokerbot,15,ordinateur,15,"salle de rédaction",donc,pokerbot,15,"salle de rédaction"
"Abi prism collection",15,ordinateur,15,"salle de rédaction",donc,"Abi prism collection",15,"salle de rédaction"
multiplateforme,15,ordinateur,15,"salle de rédaction",donc,multiplateforme,15,"salle de rédaction"
"éditeur de niveau",15,ordinateur,15,"salle de rédaction",donc,"éditeur de niveau",15,"salle de rédaction"
Antidote,15,ordinateur,15,"salle de rédaction",donc,Antidote,15,"salle de rédaction"
"logiciel de compression de données",15,ordinateur,15,"salle de rédaction",donc,"logiciel de compression de données",15,"salle de rédaction"
"Google Refine",15,ordinateur,15,"salle de rédaction",donc,"Google Refine",15,"salle de rédaction"
ccache,15,ordinateur,15,"salle de rédaction",donc,ccache,15,"salle de rédaction"
Grub,15,ordinateur,15,"salle de rédaction",donc,Grub,15,"salle de rédaction"
OpenRefine,15,ordinateur,15,"salle de rédaction",donc,OpenRefine,15,"salle de rédaction"
Gnote,15,ordinateur,15,"salle de rédaction",donc,Gnote,15,"salle de rédaction"
Chef,15,ordinateur,15,"salle de rédaction",donc,Chef,15,"salle de rédaction"
GAP,15,ordinateur,15,"salle de rédaction",donc,GAP,15,"salle de rédaction"
dcraw,15,ordinateur,15,"salle de rédaction",donc,dcraw,15,"salle de rédaction"
"Graphical Network Simulator",15,ordinateur,15,"salle de rédaction",donc,"Graphical Network Simulator",15,"salle de rédaction"
OpenCimetière,15,ordinateur,15,"salle de rédaction",donc,OpenCimetière,15,"salle de rédaction"
dconf,15,ordinateur,15,"salle de rédaction",donc,dconf,15,"salle de rédaction"
"constructeur d'interface graphique",15,ordinateur,15,"salle de rédaction",donc,"constructeur d'interface graphique",15,"salle de rédaction"
"moteur de blog",15,ordinateur,15,"salle de rédaction",donc,"moteur de blog",15,"salle de rédaction"
"navigateur vocal",15,ordinateur,15,"salle de rédaction",donc,"navigateur vocal",15,"salle de rédaction"
myNotes,15,ordinateur,15,"salle de rédaction",donc,myNotes,15,"salle de rédaction"
"Outlook Web App",15,ordinateur,15,"salle de rédaction",donc,"Outlook Web App",15,"salle de rédaction"
Ikarus,15,ordinateur,15,"salle de rédaction",donc,Ikarus,15,"salle de rédaction"
méta-annuaire,15,ordinateur,15,"salle de rédaction",donc,méta-annuaire,15,"salle de rédaction"
"FlexNet Publisher",15,ordinateur,15,"salle de rédaction",donc,"FlexNet Publisher",15,"salle de rédaction"
"moteur de production",15,ordinateur,15,"salle de rédaction",donc,"moteur de production",15,"salle de rédaction"
"Microsoft Mappoint",15,ordinateur,15,"salle de rédaction",donc,"Microsoft Mappoint",15,"salle de rédaction"
AudioMulch,15,ordinateur,15,"salle de rédaction",donc,AudioMulch,15,"salle de rédaction"
"Carbon Copy Cloner",15,ordinateur,15,"salle de rédaction",donc,"Carbon Copy Cloner",15,"salle de rédaction"
"EMC Legato Networker",15,ordinateur,15,"salle de rédaction",donc,"EMC Legato Networker",15,"salle de rédaction"
"Fayu Zhushou",15,ordinateur,15,"salle de rédaction",donc,"Fayu Zhushou",15,"salle de rédaction"
"Magic eDeveloper",15,ordinateur,15,"salle de rédaction",donc,"Magic eDeveloper",15,"salle de rédaction"
"The All-Seeing Eye",15,ordinateur,15,"salle de rédaction",donc,"The All-Seeing Eye",15,"salle de rédaction"
"Adventure Game Studio",15,ordinateur,15,"salle de rédaction",donc,"Adventure Game Studio",15,"salle de rédaction"
AppleShare,15,ordinateur,15,"salle de rédaction",donc,AppleShare,15,"salle de rédaction"
"Paint Shop Pro",15,ordinateur,15,"salle de rédaction",donc,"Paint Shop Pro",15,"salle de rédaction"
LHA,15,ordinateur,15,"salle de rédaction",donc,LHA,15,"salle de rédaction"
"logiciel de présentation",15,ordinateur,15,"salle de rédaction",donc,"logiciel de présentation",15,"salle de rédaction"
"Microsoft Office Picture Manager",15,ordinateur,15,"salle de rédaction",donc,"Microsoft Office Picture Manager",15,"salle de rédaction"
FrameMaker,15,ordinateur,15,"salle de rédaction",donc,FrameMaker,15,"salle de rédaction"
"Blu-ray ripper",15,ordinateur,15,"salle de rédaction",donc,"Blu-ray ripper",15,"salle de rédaction"
EasyBCD,15,ordinateur,15,"salle de rédaction",donc,EasyBCD,15,"salle de rédaction"
"Google Web Server",15,ordinateur,15,"salle de rédaction",donc,"Google Web Server",15,"salle de rédaction"
"logiciel de gestion de cabinet médical",15,ordinateur,15,"salle de rédaction",donc,"logiciel de gestion de cabinet médical",15,"salle de rédaction"
Fuzzball,15,ordinateur,15,"salle de rédaction",donc,Fuzzball,15,"salle de rédaction"
"logiciel de chromatographie",15,ordinateur,15,"salle de rédaction",donc,"logiciel de chromatographie",15,"salle de rédaction"
PSN,15,ordinateur,15,"salle de rédaction",donc,PSN,15,"salle de rédaction"
"Rational Rose",15,ordinateur,15,"salle de rédaction",donc,"Rational Rose",15,"salle de rédaction"
"Board Support Package",15,ordinateur,15,"salle de rédaction",donc,"Board Support Package",15,"salle de rédaction"
"Backup Exec",15,ordinateur,15,"salle de rédaction",donc,"Backup Exec",15,"salle de rédaction"
"globe virtuel",15,ordinateur,15,"salle de rédaction",donc,"globe virtuel",15,"salle de rédaction"
Glyphs.app,15,ordinateur,15,"salle de rédaction",donc,Glyphs.app,15,"salle de rédaction"
"Gene-scan Analysis",15,ordinateur,15,"salle de rédaction",donc,"Gene-scan Analysis",15,"salle de rédaction"
"Exact Audio Copy",15,ordinateur,15,"salle de rédaction",donc,"Exact Audio Copy",15,"salle de rédaction"
"éditeur d'image vectorielle",15,ordinateur,15,"salle de rédaction",donc,"éditeur d'image vectorielle",15,"salle de rédaction"
"logiciel de suivi de problèmes",15,ordinateur,15,"salle de rédaction",donc,"logiciel de suivi de problèmes",15,"salle de rédaction"
"logiciel de gestion bibliographique",15,ordinateur,15,"salle de rédaction",donc,"logiciel de gestion bibliographique",15,"salle de rédaction"
"logiciel d'animation",15,ordinateur,15,"salle de rédaction",donc,"logiciel d'animation",15,"salle de rédaction"
"MacinTalk Pro spoken text",15,ordinateur,15,"salle de rédaction",donc,"MacinTalk Pro spoken text",15,"salle de rédaction"
"Outlook Web Access",15,ordinateur,15,"salle de rédaction",donc,"Outlook Web Access",15,"salle de rédaction"
GWS,15,ordinateur,15,"salle de rédaction",donc,GWS,15,"salle de rédaction"
Cardfile,15,ordinateur,15,"salle de rédaction",donc,Cardfile,15,"salle de rédaction"
Malcom,15,ordinateur,15,"salle de rédaction",donc,Malcom,15,"salle de rédaction"
"gestionnaire de fenêtres",15,ordinateur,15,"salle de rédaction",donc,"gestionnaire de fenêtres",15,"salle de rédaction"
"SiSoftware Sandra",15,ordinateur,15,"salle de rédaction",donc,"SiSoftware Sandra",15,"salle de rédaction"
"Sequencing analysis",15,ordinateur,15,"salle de rédaction",donc,"Sequencing analysis",15,"salle de rédaction"
"Skype Entreprise",15,ordinateur,15,"salle de rédaction",donc,"Skype Entreprise",15,"salle de rédaction"
"Skype for Business",15,ordinateur,15,"salle de rédaction",donc,"Skype for Business",15,"salle de rédaction"
Sistema,15,ordinateur,15,"salle de rédaction",donc,Sistema,15,"salle de rédaction"
"simulateur logique",15,ordinateur,15,"salle de rédaction",donc,"simulateur logique",15,"salle de rédaction"
"Stut One",15,ordinateur,15,"salle de rédaction",donc,"Stut One",15,"salle de rédaction"
Studio-Scrap,15,ordinateur,15,"salle de rédaction",donc,Studio-Scrap,15,"salle de rédaction"
"Tivoli Monitoring",15,ordinateur,15,"salle de rédaction",donc,"Tivoli Monitoring",15,"salle de rédaction"
"système de planification de traitement",15,ordinateur,15,"salle de rédaction",donc,"système de planification de traitement",15,"salle de rédaction"
"Zeus Web Server",15,ordinateur,15,"salle de rédaction",donc,"Zeus Web Server",15,"salle de rédaction"
x2vnc,15,ordinateur,15,"salle de rédaction",donc,x2vnc,15,"salle de rédaction"
"Wintermute Engine",15,ordinateur,15,"salle de rédaction",donc,"Wintermute Engine",15,"salle de rédaction"
"Webseed Studio",15,ordinateur,15,"salle de rédaction",donc,"Webseed Studio",15,"salle de rédaction"
Virtools,15,ordinateur,15,"salle de rédaction",donc,Virtools,15,"salle de rédaction"
"GNU social",15,ordinateur,15,"salle de rédaction",donc,"GNU social",15,"salle de rédaction"
amber.js,15,ordinateur,15,"salle de rédaction",donc,amber.js,15,"salle de rédaction"
ember.js,15,ordinateur,15,"salle de rédaction",donc,ember.js,15,"salle de rédaction"
UniConverter,15,ordinateur,15,"salle de rédaction",donc,UniConverter,15,"salle de rédaction"
"STAR Transit",15,ordinateur,15,"salle de rédaction",donc,"STAR Transit",15,"salle de rédaction"
"Theater Manager System",15,ordinateur,15,"salle de rédaction",donc,"Theater Manager System",15,"salle de rédaction"
Gerris,15,ordinateur,15,"salle de rédaction",donc,Gerris,15,"salle de rédaction"
Babylon,15,ordinateur,15,"salle de rédaction",donc,Babylon,15,"salle de rédaction"
GOCR,15,ordinateur,15,"salle de rédaction",donc,GOCR,15,"salle de rédaction"
"logiciel de généalogie",15,ordinateur,15,"salle de rédaction",donc,"logiciel de généalogie",15,"salle de rédaction"
FreeSurfer,15,ordinateur,15,"salle de rédaction",donc,FreeSurfer,15,"salle de rédaction"
"assistant de preuve",15,ordinateur,15,"salle de rédaction",donc,"assistant de preuve",15,"salle de rédaction"
Mumble,15,ordinateur,15,"salle de rédaction",donc,Mumble,15,"salle de rédaction"
WinStars,15,ordinateur,15,"salle de rédaction",donc,WinStars,15,"salle de rédaction"
"GNU Go",15,ordinateur,15,"salle de rédaction",donc,"GNU Go",15,"salle de rédaction"
Twinkle,15,ordinateur,15,"salle de rédaction",donc,Twinkle,15,"salle de rédaction"
Eraser,15,ordinateur,15,"salle de rédaction",donc,Eraser,15,"salle de rédaction"
"Darik's Boot and Nuke",15,ordinateur,15,"salle de rédaction",donc,"Darik's Boot and Nuke",15,"salle de rédaction"
TestDisk,15,ordinateur,15,"salle de rédaction",donc,TestDisk,15,"salle de rédaction"
"Google Goggles",15,ordinateur,15,"salle de rédaction",donc,"Google Goggles",15,"salle de rédaction"
BRL-CAD,15,ordinateur,15,"salle de rédaction",donc,BRL-CAD,15,"salle de rédaction"
POV-Ray,15,ordinateur,15,"salle de rédaction",donc,POV-Ray,15,"salle de rédaction"
Blender,15,ordinateur,15,"salle de rédaction",donc,Blender,15,"salle de rédaction"
"Wings 3D",15,ordinateur,15,"salle de rédaction",donc,"Wings 3D",15,"salle de rédaction"
Ray,15,ordinateur,15,"salle de rédaction",donc,Ray,15,"salle de rédaction"
"Misfit Model 3D",15,ordinateur,15,"salle de rédaction",donc,"Misfit Model 3D",15,"salle de rédaction"
"Sweet Home 3D",15,ordinateur,15,"salle de rédaction",donc,"Sweet Home 3D",15,"salle de rédaction"
"modeleur 3D",15,ordinateur,15,"salle de rédaction",donc,"modeleur 3D",15,"salle de rédaction"
"Maxwell Render",15,ordinateur,15,"salle de rédaction",donc,"Maxwell Render",15,"salle de rédaction"
"Integrated Design Engineering and Analysis Software",15,ordinateur,15,"salle de rédaction",donc,"Integrated Design Engineering and Analysis Software",15,"salle de rédaction"
"Rhinoceros 3D",15,ordinateur,15,"salle de rédaction",donc,"Rhinoceros 3D",15,"salle de rédaction"
3DMark,15,ordinateur,15,"salle de rédaction",donc,3DMark,15,"salle de rédaction"
"lecteur d'écran",15,ordinateur,15,"salle de rédaction",donc,"lecteur d'écran",15,"salle de rédaction"
"Kisekae Set System",15,ordinateur,15,"salle de rédaction",donc,"Kisekae Set System",15,"salle de rédaction"
Maya,15,ordinateur,15,"salle de rédaction",donc,Maya,15,"salle de rédaction"
"CINEMA 4D",15,ordinateur,15,"salle de rédaction",donc,"CINEMA 4D",15,"salle de rédaction"
"Brazil r/s",15,ordinateur,15,"salle de rédaction",donc,"Brazil r/s",15,"salle de rédaction"
"PTC Creo",15,ordinateur,15,"salle de rédaction",donc,"PTC Creo",15,"salle de rédaction"
Bryce,15,ordinateur,15,"salle de rédaction",donc,Bryce,15,"salle de rédaction"
"logiciel de modélisation tridimensionnelle",15,ordinateur,15,"salle de rédaction",donc,"logiciel de modélisation tridimensionnelle",15,"salle de rédaction"
I-deas,15,ordinateur,15,"salle de rédaction",donc,I-deas,15,"salle de rédaction"
"logiciel de messagerie",15,ordinateur,15,"salle de rédaction",donc,"logiciel de messagerie",15,"salle de rédaction"
giciel,15,ordinateur,15,"salle de rédaction",donc,giciel,15,"salle de rédaction"
vaporware,15,ordinateur,15,"salle de rédaction",donc,vaporware,15,"salle de rédaction"
pro,15,ordinateur,15,"salle de rédaction",donc,pro,15,"salle de rédaction"
multiplate-forme,15,ordinateur,15,"salle de rédaction",donc,multiplate-forme,15,"salle de rédaction"
multi-plateforme,15,ordinateur,15,"salle de rédaction",donc,multi-plateforme,15,"salle de rédaction"
"Adobe InDesign",15,ordinateur,15,"salle de rédaction",donc,"Adobe InDesign",15,"salle de rédaction"
harceliciel,15,ordinateur,15,"salle de rédaction",donc,harceliciel,15,"salle de rédaction"
agaciel,15,ordinateur,15,"salle de rédaction",donc,agaciel,15,"salle de rédaction"
"environnement de bureau",15,ordinateur,15,"salle de rédaction",donc,"environnement de bureau",15,"salle de rédaction"
adware,15,ordinateur,15,"salle de rédaction",donc,adware,15,"salle de rédaction"
"puces mémoires",15,ordinateur,15,"salle de rédaction",donc,"puces mémoires",15,"salle de rédaction"
"puce mémoire",15,ordinateur,15,"salle de rédaction",donc,"puce mémoire",15,"salle de rédaction"
"données personnelles",15,ordinateur,15,"salle de rédaction",donc,"données personnelles",15,"salle de rédaction"
"Microsoft Paint",15,ordinateur,15,"salle de rédaction",donc,"Microsoft Paint",15,"salle de rédaction"
Paint,15,ordinateur,15,"salle de rédaction",donc,Paint,15,"salle de rédaction"
Terminal,15,ordinateur,15,"salle de rédaction",donc,Terminal,15,"salle de rédaction"
=make=,15,ordinateur,15,"salle de rédaction",donc,=make=,15,"salle de rédaction"
=clone=,15,ordinateur,15,"salle de rédaction",donc,=clone=,15,"salle de rédaction"
"Pivot Stickfigure Animator",15,ordinateur,15,"salle de rédaction",donc,"Pivot Stickfigure Animator",15,"salle de rédaction"
"système de calcul formel",15,ordinateur,15,"salle de rédaction",donc,"système de calcul formel",15,"salle de rédaction"
Pivot,15,ordinateur,15,"salle de rédaction",donc,Pivot,15,"salle de rédaction"
"Microsoft Reader",15,ordinateur,15,"salle de rédaction",donc,"Microsoft Reader",15,"salle de rédaction"
appliquette,15,ordinateur,15,"salle de rédaction",donc,appliquette,15,"salle de rédaction"
SPSS,15,ordinateur,15,"salle de rédaction",donc,SPSS,15,"salle de rédaction"
PASW,15,ordinateur,15,"salle de rédaction",donc,PASW,15,"salle de rédaction"
Music,15,ordinateur,15,"salle de rédaction",donc,Music,15,"salle de rédaction"
Plymouth,15,ordinateur,15,"salle de rédaction",donc,Plymouth,15,"salle de rédaction"
Hugin,15,ordinateur,15,"salle de rédaction",donc,Hugin,15,"salle de rédaction"
Seashore,15,ordinateur,15,"salle de rédaction",donc,Seashore,15,"salle de rédaction"
"Microsoft Bob",15,ordinateur,15,"salle de rédaction",donc,"Microsoft Bob",15,"salle de rédaction"
