term_1,relation_type,term_2,relation_type,term_2,donc,term_1,relation_type,term_2
"Tenue de soirée",42,fête,42,"veille de Noël",donc,"Tenue de soirée",42,"veille de Noël"
"plat roboratif",42,fête,42,"veille de Noël",donc,"plat roboratif",42,"veille de Noël"
"nuit blanche",42,fête,42,"veille de Noël",donc,"nuit blanche",42,"veille de Noël"
=music=,42,fête,42,"veille de Noël",donc,=music=,42,"veille de Noël"
music,42,fête,42,"veille de Noël",donc,music,42,"veille de Noël"
défilé,42,fête,42,batême,donc,défilé,42,batême
"avoir la tête dans le cul",42,fête,42,batême,donc,"avoir la tête dans le cul",42,batême
rencontre,42,fête,42,batême,donc,rencontre,42,batême
champagne,42,fête,42,batême,donc,champagne,42,batême
boire,42,fête,42,batême,donc,boire,42,batême
"panse de brebis farcie",42,fête,42,batême,donc,"panse de brebis farcie",42,batême
"lendemain de fête",42,fête,42,batême,donc,"lendemain de fête",42,batême
youyou,42,fête,42,batême,donc,youyou,42,batême
"bon anniversaire",42,fête,42,batême,donc,"bon anniversaire",42,batême
bruit,42,fête,42,batême,donc,bruit,42,batême
danse,42,fête,42,batême,donc,danse,42,batême
"offrir un cadeau",42,fête,42,batême,donc,"offrir un cadeau",42,batême
"offrir des fleurs",42,fête,42,batême,donc,"offrir des fleurs",42,batême
apéritif,42,fête,42,batême,donc,apéritif,42,batême
"faire la nouba",42,fête,42,batême,donc,"faire la nouba",42,batême
"faire un cadeau",42,fête,42,batême,donc,"faire un cadeau",42,batême
"tenue de soirée",42,fête,42,batême,donc,"tenue de soirée",42,batême
"décoration florale",42,fête,42,batême,donc,"décoration florale",42,batême
"apporter des fleurs",42,fête,42,batême,donc,"apporter des fleurs",42,batême
émue,42,fête,42,batême,donc,émue,42,batême
repas,42,fête,42,batême,donc,repas,42,batême
indigestion,42,fête,42,batême,donc,indigestion,42,batême
plaisir,42,fête,42,batême,donc,plaisir,42,batême
"se bourrer la gueule",42,fête,42,batême,donc,"se bourrer la gueule",42,batême
"faire la fête",42,fête,42,batême,donc,"faire la fête",42,batême
"prendre du bon temps",42,fête,42,batême,donc,"prendre du bon temps",42,batême
"se saouler la gueule",42,fête,42,batême,donc,"se saouler la gueule",42,batême
"se saouler",42,fête,42,batême,donc,"se saouler",42,batême
"faire du bruit",42,fête,42,batême,donc,"faire du bruit",42,batême
drague,42,fête,42,batême,donc,drague,42,batême
"bonne humeur",42,fête,42,batême,donc,"bonne humeur",42,batême
"se marrer",42,fête,42,batême,donc,"se marrer",42,batême
saoulerie,42,fête,42,batême,donc,saoulerie,42,batême
querelle,42,fête,42,batême,donc,querelle,42,batême
cadeau,42,fête,42,batême,donc,cadeau,42,batême
gâteau,42,fête,42,batême,donc,gâteau,42,batême
manger,42,fête,42,batême,donc,manger,42,batême
ivresse,42,fête,42,batême,donc,ivresse,42,batême
musique,42,fête,42,batême,donc,musique,42,batême
s'amuser,42,fête,42,batême,donc,s'amuser,42,batême
fêter,42,fête,42,batême,donc,fêter,42,batême
danser,42,fête,42,batême,donc,danser,42,batême
chanter,42,fête,42,batême,donc,chanter,42,batême
joie,42,fête,42,batême,donc,joie,42,batême
soûlerie,42,fête,42,batême,donc,soûlerie,42,batême
"être mort de fatigue",42,fête,42,batême,donc,"être mort de fatigue",42,batême
"avoir la gueule dans le cul",42,fête,42,batême,donc,"avoir la gueule dans le cul",42,batême
soulerie,42,fête,42,batême,donc,soulerie,42,batême
"Tenue de soirée",42,fête,42,batême,donc,"Tenue de soirée",42,batême
"plat roboratif",42,fête,42,batême,donc,"plat roboratif",42,batême
"nuit blanche",42,fête,42,batême,donc,"nuit blanche",42,batême
=music=,42,fête,42,batême,donc,=music=,42,batême
music,42,fête,42,batême,donc,music,42,batême
défilé,42,fête,42,"Bonne nouvelle",donc,défilé,42,"Bonne nouvelle"
"avoir la tête dans le cul",42,fête,42,"Bonne nouvelle",donc,"avoir la tête dans le cul",42,"Bonne nouvelle"
rencontre,42,fête,42,"Bonne nouvelle",donc,rencontre,42,"Bonne nouvelle"
champagne,42,fête,42,"Bonne nouvelle",donc,champagne,42,"Bonne nouvelle"
boire,42,fête,42,"Bonne nouvelle",donc,boire,42,"Bonne nouvelle"
"panse de brebis farcie",42,fête,42,"Bonne nouvelle",donc,"panse de brebis farcie",42,"Bonne nouvelle"
"lendemain de fête",42,fête,42,"Bonne nouvelle",donc,"lendemain de fête",42,"Bonne nouvelle"
youyou,42,fête,42,"Bonne nouvelle",donc,youyou,42,"Bonne nouvelle"
"bon anniversaire",42,fête,42,"Bonne nouvelle",donc,"bon anniversaire",42,"Bonne nouvelle"
bruit,42,fête,42,"Bonne nouvelle",donc,bruit,42,"Bonne nouvelle"
danse,42,fête,42,"Bonne nouvelle",donc,danse,42,"Bonne nouvelle"
"offrir un cadeau",42,fête,42,"Bonne nouvelle",donc,"offrir un cadeau",42,"Bonne nouvelle"
"offrir des fleurs",42,fête,42,"Bonne nouvelle",donc,"offrir des fleurs",42,"Bonne nouvelle"
apéritif,42,fête,42,"Bonne nouvelle",donc,apéritif,42,"Bonne nouvelle"
"faire la nouba",42,fête,42,"Bonne nouvelle",donc,"faire la nouba",42,"Bonne nouvelle"
"faire un cadeau",42,fête,42,"Bonne nouvelle",donc,"faire un cadeau",42,"Bonne nouvelle"
"tenue de soirée",42,fête,42,"Bonne nouvelle",donc,"tenue de soirée",42,"Bonne nouvelle"
"décoration florale",42,fête,42,"Bonne nouvelle",donc,"décoration florale",42,"Bonne nouvelle"
"apporter des fleurs",42,fête,42,"Bonne nouvelle",donc,"apporter des fleurs",42,"Bonne nouvelle"
émue,42,fête,42,"Bonne nouvelle",donc,émue,42,"Bonne nouvelle"
repas,42,fête,42,"Bonne nouvelle",donc,repas,42,"Bonne nouvelle"
indigestion,42,fête,42,"Bonne nouvelle",donc,indigestion,42,"Bonne nouvelle"
plaisir,42,fête,42,"Bonne nouvelle",donc,plaisir,42,"Bonne nouvelle"
"se bourrer la gueule",42,fête,42,"Bonne nouvelle",donc,"se bourrer la gueule",42,"Bonne nouvelle"
"faire la fête",42,fête,42,"Bonne nouvelle",donc,"faire la fête",42,"Bonne nouvelle"
"prendre du bon temps",42,fête,42,"Bonne nouvelle",donc,"prendre du bon temps",42,"Bonne nouvelle"
"se saouler la gueule",42,fête,42,"Bonne nouvelle",donc,"se saouler la gueule",42,"Bonne nouvelle"
"se saouler",42,fête,42,"Bonne nouvelle",donc,"se saouler",42,"Bonne nouvelle"
"faire du bruit",42,fête,42,"Bonne nouvelle",donc,"faire du bruit",42,"Bonne nouvelle"
drague,42,fête,42,"Bonne nouvelle",donc,drague,42,"Bonne nouvelle"
"bonne humeur",42,fête,42,"Bonne nouvelle",donc,"bonne humeur",42,"Bonne nouvelle"
"se marrer",42,fête,42,"Bonne nouvelle",donc,"se marrer",42,"Bonne nouvelle"
saoulerie,42,fête,42,"Bonne nouvelle",donc,saoulerie,42,"Bonne nouvelle"
querelle,42,fête,42,"Bonne nouvelle",donc,querelle,42,"Bonne nouvelle"
cadeau,42,fête,42,"Bonne nouvelle",donc,cadeau,42,"Bonne nouvelle"
gâteau,42,fête,42,"Bonne nouvelle",donc,gâteau,42,"Bonne nouvelle"
manger,42,fête,42,"Bonne nouvelle",donc,manger,42,"Bonne nouvelle"
ivresse,42,fête,42,"Bonne nouvelle",donc,ivresse,42,"Bonne nouvelle"
musique,42,fête,42,"Bonne nouvelle",donc,musique,42,"Bonne nouvelle"
s'amuser,42,fête,42,"Bonne nouvelle",donc,s'amuser,42,"Bonne nouvelle"
fêter,42,fête,42,"Bonne nouvelle",donc,fêter,42,"Bonne nouvelle"
danser,42,fête,42,"Bonne nouvelle",donc,danser,42,"Bonne nouvelle"
chanter,42,fête,42,"Bonne nouvelle",donc,chanter,42,"Bonne nouvelle"
joie,42,fête,42,"Bonne nouvelle",donc,joie,42,"Bonne nouvelle"
soûlerie,42,fête,42,"Bonne nouvelle",donc,soûlerie,42,"Bonne nouvelle"
"être mort de fatigue",42,fête,42,"Bonne nouvelle",donc,"être mort de fatigue",42,"Bonne nouvelle"
"avoir la gueule dans le cul",42,fête,42,"Bonne nouvelle",donc,"avoir la gueule dans le cul",42,"Bonne nouvelle"
soulerie,42,fête,42,"Bonne nouvelle",donc,soulerie,42,"Bonne nouvelle"
"Tenue de soirée",42,fête,42,"Bonne nouvelle",donc,"Tenue de soirée",42,"Bonne nouvelle"
"plat roboratif",42,fête,42,"Bonne nouvelle",donc,"plat roboratif",42,"Bonne nouvelle"
"nuit blanche",42,fête,42,"Bonne nouvelle",donc,"nuit blanche",42,"Bonne nouvelle"
=music=,42,fête,42,"Bonne nouvelle",donc,=music=,42,"Bonne nouvelle"
music,42,fête,42,"Bonne nouvelle",donc,music,42,"Bonne nouvelle"
guérison,42,médecine,42,maladie,donc,guérison,42,maladie
médicament,42,médecine,42,maladie,donc,médicament,42,maladie
"se déchausser",42,médecine,42,maladie,donc,"se déchausser",42,maladie
guérir,42,médecine,42,maladie,donc,guérir,42,maladie
=medicament=,42,médecine,42,maladie,donc,=medicament=,42,maladie
medicament,42,médecine,42,maladie,donc,medicament,42,maladie
clinique,42,médecine,42,maladie,donc,clinique,42,maladie
guérison,42,médecine,42,soigner,donc,guérison,42,soigner
médicament,42,médecine,42,soigner,donc,médicament,42,soigner
"se déchausser",42,médecine,42,soigner,donc,"se déchausser",42,soigner
guérir,42,médecine,42,soigner,donc,guérir,42,soigner
=medicament=,42,médecine,42,soigner,donc,=medicament=,42,soigner
medicament,42,médecine,42,soigner,donc,medicament,42,soigner
clinique,42,médecine,42,soigner,donc,clinique,42,soigner
guérison,42,médecine,42,science,donc,guérison,42,science
médicament,42,médecine,42,science,donc,médicament,42,science
"se déchausser",42,médecine,42,science,donc,"se déchausser",42,science
guérir,42,médecine,42,science,donc,guérir,42,science
=medicament=,42,médecine,42,science,donc,=medicament=,42,science
medicament,42,médecine,42,science,donc,medicament,42,science
clinique,42,médecine,42,science,donc,clinique,42,science
guérison,42,médecine,42,aider,donc,guérison,42,aider
médicament,42,médecine,42,aider,donc,médicament,42,aider
"se déchausser",42,médecine,42,aider,donc,"se déchausser",42,aider
guérir,42,médecine,42,aider,donc,guérir,42,aider
=medicament=,42,médecine,42,aider,donc,=medicament=,42,aider
medicament,42,médecine,42,aider,donc,medicament,42,aider
clinique,42,médecine,42,aider,donc,clinique,42,aider
"être positif",42,vaccin,42,"progrès scientifique",donc,"être positif",42,"progrès scientifique"
fête,42,entreprise,42,économie,donc,fête,42,économie
cours,42,économie,42,pauvreté,donc,cours,42,pauvreté
entreprise,42,économie,42,pauvreté,donc,entreprise,42,pauvreté
"classe dominante",42,économie,42,pauvreté,donc,"classe dominante",42,pauvreté
"débat d'idées",42,économie,42,pauvreté,donc,"débat d'idées",42,pauvreté
marché,42,économie,42,pauvreté,donc,marché,42,pauvreté
"ville dortoir",42,économie,42,pauvreté,donc,"ville dortoir",42,pauvreté
"cité dortoir",42,économie,42,pauvreté,donc,"cité dortoir",42,pauvreté
ville-dortoir,42,économie,42,pauvreté,donc,ville-dortoir,42,pauvreté
"banlieue dortoir",42,économie,42,pauvreté,donc,"banlieue dortoir",42,pauvreté
cité-dortoir,42,économie,42,pauvreté,donc,cité-dortoir,42,pauvreté
banlieue-dortoir,42,économie,42,pauvreté,donc,banlieue-dortoir,42,pauvreté
"viande reconstituée",42,économie,42,pauvreté,donc,"viande reconstituée",42,pauvreté
chômage,42,économie,42,pauvreté,donc,chômage,42,pauvreté
"débat d'idées",42,Economie,42,pauvreté,donc,"débat d'idées",42,pauvreté
cours,42,économie,42,austérité,donc,cours,42,austérité
entreprise,42,économie,42,austérité,donc,entreprise,42,austérité
"classe dominante",42,économie,42,austérité,donc,"classe dominante",42,austérité
"débat d'idées",42,économie,42,austérité,donc,"débat d'idées",42,austérité
marché,42,économie,42,austérité,donc,marché,42,austérité
"ville dortoir",42,économie,42,austérité,donc,"ville dortoir",42,austérité
"cité dortoir",42,économie,42,austérité,donc,"cité dortoir",42,austérité
ville-dortoir,42,économie,42,austérité,donc,ville-dortoir,42,austérité
"banlieue dortoir",42,économie,42,austérité,donc,"banlieue dortoir",42,austérité
cité-dortoir,42,économie,42,austérité,donc,cité-dortoir,42,austérité
banlieue-dortoir,42,économie,42,austérité,donc,banlieue-dortoir,42,austérité
"viande reconstituée",42,économie,42,austérité,donc,"viande reconstituée",42,austérité
chômage,42,économie,42,austérité,donc,chômage,42,austérité
"débat d'idées",42,Economie,42,austérité,donc,"débat d'idées",42,austérité
cours,42,économie,42,ressource,donc,cours,42,ressource
entreprise,42,économie,42,ressource,donc,entreprise,42,ressource
"classe dominante",42,économie,42,ressource,donc,"classe dominante",42,ressource
"débat d'idées",42,économie,42,ressource,donc,"débat d'idées",42,ressource
marché,42,économie,42,ressource,donc,marché,42,ressource
"ville dortoir",42,économie,42,ressource,donc,"ville dortoir",42,ressource
"cité dortoir",42,économie,42,ressource,donc,"cité dortoir",42,ressource
ville-dortoir,42,économie,42,ressource,donc,ville-dortoir,42,ressource
"banlieue dortoir",42,économie,42,ressource,donc,"banlieue dortoir",42,ressource
cité-dortoir,42,économie,42,ressource,donc,cité-dortoir,42,ressource
banlieue-dortoir,42,économie,42,ressource,donc,banlieue-dortoir,42,ressource
"viande reconstituée",42,économie,42,ressource,donc,"viande reconstituée",42,ressource
chômage,42,économie,42,ressource,donc,chômage,42,ressource
"débat d'idées",42,Economie,42,ressource,donc,"débat d'idées",42,ressource
cours,42,économie,42,guerre,donc,cours,42,guerre
entreprise,42,économie,42,guerre,donc,entreprise,42,guerre
"classe dominante",42,économie,42,guerre,donc,"classe dominante",42,guerre
"débat d'idées",42,économie,42,guerre,donc,"débat d'idées",42,guerre
marché,42,économie,42,guerre,donc,marché,42,guerre
"ville dortoir",42,économie,42,guerre,donc,"ville dortoir",42,guerre
"cité dortoir",42,économie,42,guerre,donc,"cité dortoir",42,guerre
ville-dortoir,42,économie,42,guerre,donc,ville-dortoir,42,guerre
"banlieue dortoir",42,économie,42,guerre,donc,"banlieue dortoir",42,guerre
cité-dortoir,42,économie,42,guerre,donc,cité-dortoir,42,guerre
banlieue-dortoir,42,économie,42,guerre,donc,banlieue-dortoir,42,guerre
"viande reconstituée",42,économie,42,guerre,donc,"viande reconstituée",42,guerre
chômage,42,économie,42,guerre,donc,chômage,42,guerre
"débat d'idées",42,Economie,42,guerre,donc,"débat d'idées",42,guerre
cours,42,économie,42,catastrophe,donc,cours,42,catastrophe
entreprise,42,économie,42,catastrophe,donc,entreprise,42,catastrophe
"classe dominante",42,économie,42,catastrophe,donc,"classe dominante",42,catastrophe
"débat d'idées",42,économie,42,catastrophe,donc,"débat d'idées",42,catastrophe
marché,42,économie,42,catastrophe,donc,marché,42,catastrophe
"ville dortoir",42,économie,42,catastrophe,donc,"ville dortoir",42,catastrophe
"cité dortoir",42,économie,42,catastrophe,donc,"cité dortoir",42,catastrophe
ville-dortoir,42,économie,42,catastrophe,donc,ville-dortoir,42,catastrophe
"banlieue dortoir",42,économie,42,catastrophe,donc,"banlieue dortoir",42,catastrophe
cité-dortoir,42,économie,42,catastrophe,donc,cité-dortoir,42,catastrophe
banlieue-dortoir,42,économie,42,catastrophe,donc,banlieue-dortoir,42,catastrophe
"viande reconstituée",42,économie,42,catastrophe,donc,"viande reconstituée",42,catastrophe
chômage,42,économie,42,catastrophe,donc,chômage,42,catastrophe
"débat d'idées",42,Economie,42,catastrophe,donc,"débat d'idées",42,catastrophe
cours,42,économie,42,politique,donc,cours,42,politique
entreprise,42,économie,42,politique,donc,entreprise,42,politique
"classe dominante",42,économie,42,politique,donc,"classe dominante",42,politique
"débat d'idées",42,économie,42,politique,donc,"débat d'idées",42,politique
marché,42,économie,42,politique,donc,marché,42,politique
"ville dortoir",42,économie,42,politique,donc,"ville dortoir",42,politique
"cité dortoir",42,économie,42,politique,donc,"cité dortoir",42,politique
ville-dortoir,42,économie,42,politique,donc,ville-dortoir,42,politique
"banlieue dortoir",42,économie,42,politique,donc,"banlieue dortoir",42,politique
cité-dortoir,42,économie,42,politique,donc,cité-dortoir,42,politique
banlieue-dortoir,42,économie,42,politique,donc,banlieue-dortoir,42,politique
"viande reconstituée",42,économie,42,politique,donc,"viande reconstituée",42,politique
chômage,42,économie,42,politique,donc,chômage,42,politique
"débat d'idées",42,Economie,42,politique,donc,"débat d'idées",42,politique
cours,42,économie,42,fraude,donc,cours,42,fraude
entreprise,42,économie,42,fraude,donc,entreprise,42,fraude
"classe dominante",42,économie,42,fraude,donc,"classe dominante",42,fraude
"débat d'idées",42,économie,42,fraude,donc,"débat d'idées",42,fraude
marché,42,économie,42,fraude,donc,marché,42,fraude
"ville dortoir",42,économie,42,fraude,donc,"ville dortoir",42,fraude
"cité dortoir",42,économie,42,fraude,donc,"cité dortoir",42,fraude
ville-dortoir,42,économie,42,fraude,donc,ville-dortoir,42,fraude
"banlieue dortoir",42,économie,42,fraude,donc,"banlieue dortoir",42,fraude
cité-dortoir,42,économie,42,fraude,donc,cité-dortoir,42,fraude
banlieue-dortoir,42,économie,42,fraude,donc,banlieue-dortoir,42,fraude
"viande reconstituée",42,économie,42,fraude,donc,"viande reconstituée",42,fraude
chômage,42,économie,42,fraude,donc,chômage,42,fraude
"débat d'idées",42,Economie,42,fraude,donc,"débat d'idées",42,fraude
cours,42,économie,42,chômage,donc,cours,42,chômage
entreprise,42,économie,42,chômage,donc,entreprise,42,chômage
"classe dominante",42,économie,42,chômage,donc,"classe dominante",42,chômage
"débat d'idées",42,économie,42,chômage,donc,"débat d'idées",42,chômage
marché,42,économie,42,chômage,donc,marché,42,chômage
"ville dortoir",42,économie,42,chômage,donc,"ville dortoir",42,chômage
"cité dortoir",42,économie,42,chômage,donc,"cité dortoir",42,chômage
ville-dortoir,42,économie,42,chômage,donc,ville-dortoir,42,chômage
"banlieue dortoir",42,économie,42,chômage,donc,"banlieue dortoir",42,chômage
cité-dortoir,42,économie,42,chômage,donc,cité-dortoir,42,chômage
banlieue-dortoir,42,économie,42,chômage,donc,banlieue-dortoir,42,chômage
"viande reconstituée",42,économie,42,chômage,donc,"viande reconstituée",42,chômage
chômage,42,économie,42,chômage,donc,chômage,42,chômage
"débat d'idées",42,Economie,42,chômage,donc,"débat d'idées",42,chômage
cours,42,économie,42,production,donc,cours,42,production
entreprise,42,économie,42,production,donc,entreprise,42,production
"classe dominante",42,économie,42,production,donc,"classe dominante",42,production
"débat d'idées",42,économie,42,production,donc,"débat d'idées",42,production
marché,42,économie,42,production,donc,marché,42,production
"ville dortoir",42,économie,42,production,donc,"ville dortoir",42,production
"cité dortoir",42,économie,42,production,donc,"cité dortoir",42,production
